match_id,date,season,team,opponent,player_id,player,position,h_a,time,own_goals,yellow_card,red_card,key_passes,assists,xA,xGChain,xGBuildup,S,GF,xGF,npxGF
31209,2026-09-06,2026,Arsenal,Chelsea,7726,Ezri Konsa Ngoyo,DC,h,90,0,0,0,0,0,0.0,0.4466139674186706,0.4466139674186706,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,5613,Gabriel,DC,h,90,0,0,0,0,0,0.0,0.2112518101930618,0.2112518101930618,2.0,0.0,0.6559619754552841,0.6559619754552841
31209,2026-09-06,2026,Arsenal,Chelsea,5220,Kai Havertz,FW,h,82,0,0,0,3,0,0.28745037317276,1.4086198806762695,0.945336937904358,3.0,1.0,0.1984715871512888,0.198471587151289
31209,2026-09-06,2026,Arsenal,Chelsea,2517,Martin Odegaard,AMC,h,81,0,0,0,4,0,0.9539393186569214,1.4914205074310305,0.4346251189708709,2.0,1.0,0.6883089989423752,0.6883089989423752
31209,2026-09-06,2026,Arsenal,Chelsea,7526,Martín Zubimendi,Sub,h,19,0,0,0,0,0,0.0,0.1103859096765518,0.1103859096765518,1.0,0.0,0.1103859096765518,0.11038590967655182
31209,2026-09-06,2026,Arsenal,Chelsea,5304,Mikel Merino,Sub,h,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,12272,Myles Lewis-Skelly,DMC,h,71,0,0,0,1,0,0.0882883742451667,0.6413744688034058,0.4899233281612396,1.0,0.0,0.0631627440452575,0.06316274404525757
31209,2026-09-06,2026,Arsenal,Chelsea,11357,Noni Madueke,Sub,h,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,9911,Piero Hincapié,Sub,h,19,0,0,0,0,0,0.0,0.1103859096765518,0.1103859096765518,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Arsenal,Chelsea,8129,Riccardo Calafiori,DL,h,71,0,0,0,0,0,0.0,1.0689926147460938,0.9807041883468628,2.0,0.0,0.5633553341031073,0.5633553341031075
